Date,Time,Software/Module,User,Type_Log,Interface_Description,Data
2009-08-02,16:04:22,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:10:15,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:10:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:14:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:14:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:19:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:19:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:24:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:24:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:34:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:34:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:40:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:40:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:44:38,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:44:39,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:54:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:54:56,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:04:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:04:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,16:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,16:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:04:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:04:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:09:59,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:09:59,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:14:00,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-08-02,17:14:00,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:01,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:01,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:01,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,17:14:02,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,17:14:02,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,17:14:03,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,17:14:03,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:03,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:04,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:04,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:04,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,17:14:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:14:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:16:43,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-08-02,17:19:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:19:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:24:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:24:43,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:28:07,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-08-02,17:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:34:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:34:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:44:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:44:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:54:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:54:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,17:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,17:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:10:19,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:10:19,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:14:07,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:14:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:24:48,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:24:48,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:29:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:34:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:34:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:34:46,ifinfo,#,IFINFO_IFD_NAME,IFD,pp#
2009-08-02,18:40:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:40:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:44:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:44:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:49:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:49:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:54:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:54:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,18:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,18:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:04:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:04:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:10:21,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:10:21,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:14:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:14:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:19:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:19:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:24:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:24:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:34:47,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:34:48,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:44:08,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:44:08,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:54:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:54:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,19:59:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,19:59:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:10:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:10:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:14:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:14:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:19:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:19:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:24:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:24:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:29:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:34:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:34:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:40:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:54:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:54:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,20:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,20:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:04:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:04:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:10:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:10:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:14:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:14:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:19:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:19:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:24:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:24:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:29:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:29:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:34:43,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:34:44,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:40:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:40:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:44:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:54:56,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:54:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,21:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,21:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:04:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:04:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:10:28,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:10:28,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:14:31,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:14:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:20:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:20:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:24:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:24:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:29:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:29:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:34:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:34:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:40:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:40:19,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:44:27,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:44:27,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:54:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:54:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,22:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,22:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:04:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:04:43,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:10:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:10:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:12:22,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-08-02,23:12:22,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:22,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:23,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:23,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,23:12:23,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,23:12:24,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,23:12:24,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-02,23:12:25,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:25,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:26,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:12:26,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-02,23:14:47,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:14:47,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:19:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:19:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:24:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:24:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:29:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:34:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:34:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:40:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:40:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:44:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:44:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:49:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:49:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:54:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:54:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-02,23:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-02,23:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:04:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:04:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:10:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:10:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:14:00,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:14:00,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:19:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:19:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:24:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:24:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:34:56,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:34:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:40:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:40:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:44:36,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:44:36,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:49:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:54:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:54:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,00:59:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,00:59:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:04:50,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:04:50,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:10:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:10:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:14:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:14:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:24:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:24:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:29:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:34:49,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:34:49,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:40:00,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:40:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:44:48,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:44:48,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:54:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:54:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,01:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,01:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:03:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:03:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:09:59,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:09:59,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:14:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:14:23,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:19:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:19:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:24:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:24:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:29:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:33:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:33:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:39:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:39:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:44:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:44:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:54:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:54:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,02:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,02:59:51,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:04:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:04:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:09:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:09:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:13:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:13:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:16:26,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-08-03,03:16:27,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:27,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:27,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:28,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-03,03:16:28,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-03,03:16:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-03,03:16:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-08-03,03:16:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:30,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:30,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:31,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:16:31,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-08-03,03:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:19:57,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:24:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:24:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:29:46,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:29:46,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:34:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:34:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:39:53,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:39:53,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:44:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:49:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:54:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:54:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-08-03,03:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-08-03,03:59:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
