2009-05-14 14:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 14:29:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:34:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:39:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 14:44:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:49:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 14:54:59 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 15:00:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (newsyslog -X)
2009-05-14 15:00:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 15:05:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 15:10:00 - /usr/sbin/cron[#####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 15:55:00 - /usr/sbin/cron[###]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 16:25:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 16:50:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 17:10:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 20:25:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 21:05:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 21:25:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 21:35:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
2009-05-14 21:40:00 - /usr/sbin/cron[####]: %CRON-#: (root) CMD (   /usr/libexec/atrun)
